index,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,Movable_assets,Immovable_assets
1708,1,1,1,2400000,9300000,20,543,8400000,1500000
454,2,0,0,1800000,4700000,8,792,6300000,5700000
2040,1,1,1,5600000,21100000,10,459,22000000,11100000
4187,3,1,0,4100000,14100000,8,367,14200000,1700000
2315,0,1,0,2000000,4800000,20,337,7200000,3500000
609,4,1,0,8300000,17900000,20,846,39000000,14000000
167,1,0,0,1800000,6500000,6,540,6100000,5700000
730,3,0,0,5800000,19600000,16,313,29000000,19200000
3189,1,1,0,1400000,4400000,14,787,5000000,2800000
3990,1,1,1,1600000,4800000,14,544,7400000,2400000
2942,2,1,1,3800000,7600000,20,788,14800000,6900000
1622,3,0,1,9000000,32900000,6,657,41200000,10500000
587,5,0,0,1100000,3800000,18,508,3200000,2000000
1401,3,0,1,4900000,14300000,14,439,22500000,15900000
1700,0,1,0,5900000,17600000,16,645,32000000,16100000
3232,2,0,0,6500000,14100000,14,577,29000000,16600000
3495,3,1,1,8700000,27200000,18,454,42900000,18400000
1379,0,1,0,4500000,17500000,10,495,15900000,13800000
2089,0,1,1,800000,2600000,2,618,2500000,1500000
2175,2,0,0,7000000,19800000,10,563,30800000,13300000
3192,0,0,1,5300000,13300000,12,572,25100000,6700000
3290,1,0,1,5400000,19300000,12,784,26800000,6800000
2657,1,1,1,1200000,4800000,6,344,4500000,4600000
3603,4,1,1,6400000,15500000,2,324,18400000,29500000
441,5,0,1,9600000,32400000,2,897,33000000,18900000
3905,1,0,0,3700000,8700000,20,885,13500000,9700000
2051,4,0,0,6500000,14500000,4,588,29200000,19800000
2541,3,1,1,8400000,29500000,20,661,39800000,18000000
1301,2,0,1,6300000,23200000,12,556,29500000,15300000
3770,4,0,0,8100000,28100000,12,672,26700000,14800000
1304,2,0,1,9400000,24800000,14,513,44700000,42400000
236,3,0,1,900000,3500000,4,770,2600000,700000
2599,0,0,1,2300000,4900000,12,409,7900000,5700000
520,3,1,0,7200000,21200000,4,711,30600000,15000000
2573,4,1,0,5600000,14800000,20,656,18100000,18800000
2768,4,1,1,7700000,23400000,6,400,31500000,7300000
735,0,0,0,4700000,14400000,14,881,20000000,17100000
3942,0,0,0,7600000,30100000,2,743,37200000,29400000
2106,5,0,0,9000000,18000000,18,509,26100000,29800000
2679,0,0,0,3100000,8100000,18,768,14000000,2000000
2761,4,1,0,7900000,25700000,18,589,35100000,4600000
592,5,0,0,800000,2200000,6,493,3800000,1400000
1303,2,0,0,4500000,17200000,18,406,17100000,10400000
1387,5,1,1,9400000,26600000,20,771,48600000,22800000
2881,1,1,0,6400000,16400000,6,428,32800000,23300000
3286,3,0,1,5300000,20300000,14,432,23100000,15000000
4201,0,1,1,4700000,17000000,18,802,20500000,5200000
904,2,0,0,4100000,14900000,12,571,16400000,5100000
3775,4,1,1,400000,1400000,10,665,1700000,600000
1279,0,1,1,5500000,16300000,10,724,18100000,13400000
3549,2,1,1,5000000,19500000,14,775,16400000,7800000
4182,1,1,0,400000,1600000,16,784,800000,1500000
2308,0,0,0,2700000,7400000,10,778,8400000,7600000
3530,0,1,0,2000000,4700000,2,820,9100000,5200000
3647,3,1,0,3900000,11900000,6,607,10800000,12600000
3518,0,1,0,4800000,18800000,16,551,22800000,17300000
706,3,0,0,7000000,18900000,2,691,19100000,13700000
3924,5,1,0,3200000,9300000,6,656,16900000,10200000
745,3,1,1,3700000,12700000,18,587,12900000,14100000
1939,5,1,1,8500000,25800000,14,786,43700000,24900000
3995,5,1,0,9300000,28300000,12,741,37600000,20500000
2910,5,1,0,500000,1200000,16,499,1700000,1200000
513,3,0,1,3400000,9700000,20,728,9700000,3000000
81,0,1,0,8800000,31200000,4,826,41900000,3400000
4248,4,0,1,5300000,14500000,4,352,14000000,17500000
1308,1,1,1,9900000,38500000,2,875,26700000,22500000
3860,4,0,0,8700000,25200000,18,790,26800000,34100000
914,2,0,0,700000,2000000,8,806,2600000,3000000
4100,3,0,0,9000000,22700000,16,793,42000000,22500000
4082,2,1,0,2300000,5000000,16,588,8500000,5500000
774,0,0,1,7300000,23300000,2,616,29900000,21600000
329,4,1,0,200000,600000,10,404,400000,100000
2054,3,1,1,8000000,25600000,6,337,28700000,9300000
2001,4,1,0,3900000,8800000,14,527,18000000,9500000
943,5,0,0,1400000,2900000,4,829,7000000,1400000
822,2,0,1,8300000,19500000,4,415,30300000,11700000
3657,1,0,1,5600000,16800000,16,528,16200000,14000000
909,3,1,0,3200000,10000000,18,532,11900000,3400000
2516,4,0,0,300000,1100000,4,359,1200000,100000
181,0,0,1,900000,2200000,16,566,2600000,800000
164,2,0,1,8100000,22300000,18,737,34300000,34900000
1523,2,0,0,6100000,23600000,2,476,26300000,7500000
451,5,0,1,500000,900000,18,618,1600000,2000000
2538,4,1,1,3900000,12000000,14,893,18100000,10700000
3039,2,0,1,200000,800000,12,483,900000,300000
1311,3,0,1,7000000,24200000,2,354,23800000,25200000
1111,0,0,0,1400000,5000000,8,686,4700000,3700000
3688,4,0,1,4700000,11000000,4,321,16500000,10200000
1287,5,1,1,8900000,24800000,18,842,28100000,21200000
4216,1,0,1,2100000,5200000,14,802,8900000,700000
3700,0,0,1,2800000,6800000,12,349,12500000,6100000
327,0,1,0,7800000,28800000,12,465,36200000,12200000
1790,0,1,1,2200000,7500000,10,497,7500000,4400000
2490,1,0,0,6600000,18500000,8,712,32000000,5500000
3946,1,0,1,3500000,10800000,14,632,15100000,8400000
2007,5,0,0,7900000,28600000,12,812,41700000,26500000
1858,2,0,1,300000,800000,10,752,1400000,900000
3914,5,1,0,6200000,16400000,6,360,28700000,8100000
312,2,0,1,2200000,5100000,20,859,9500000,5000000
832,3,0,0,6200000,16700000,10,880,29200000,24000000
1201,3,0,0,3900000,14900000,4,728,20400000,8700000
3875,5,0,0,1600000,6100000,8,663,7600000,4700000
2909,3,0,1,5000000,13900000,8,555,22900000,19000000
2134,2,1,1,8500000,26900000,6,538,26100000,37700000
2209,5,1,1,5400000,16700000,2,354,24500000,5600000
3422,1,1,0,8100000,21900000,6,884,34100000,20500000
1481,3,0,1,7500000,25100000,18,554,33200000,20400000
777,2,0,0,4300000,9400000,2,485,13200000,19100000
799,3,1,1,5100000,10400000,18,399,24700000,12300000
54,2,0,1,5100000,19700000,20,590,22800000,16700000
1920,4,1,0,500000,1300000,6,809,1400000,500000
3838,0,0,1,4500000,12200000,20,311,15100000,16200000
4037,4,0,1,600000,1400000,4,761,2400000,1300000
1701,1,0,1,4300000,10100000,2,797,21000000,8900000
2161,0,1,0,6400000,14200000,2,512,26600000,10800000
1136,1,0,1,9000000,33500000,18,727,33400000,29300000
987,5,0,0,9400000,25800000,14,625,41900000,43600000
3492,2,1,0,9000000,27300000,14,353,34100000,27000000
3180,4,0,0,3200000,12200000,14,683,10400000,1000000
1394,3,1,0,7000000,21600000,12,739,32900000,9200000
2637,0,1,0,5100000,19900000,12,867,24000000,8900000
768,4,0,0,5300000,15400000,8,584,19000000,6800000
3941,3,1,1,5300000,20800000,6,487,22700000,13100000
285,1,1,0,4700000,14000000,6,468,15200000,13100000
3916,1,0,1,8900000,21200000,8,716,31700000,14600000
428,4,1,1,400000,900000,20,771,2100000,1500000
2332,3,0,1,7700000,23100000,8,807,27400000,12700000
2717,0,1,0,9000000,28400000,4,612,40100000,7200000
2079,3,1,1,8800000,25100000,8,473,36800000,17800000
722,4,1,0,6800000,24200000,18,349,25200000,18800000
951,5,1,0,1100000,2500000,4,827,4700000,3400000
3728,2,0,0,3300000,13000000,16,300,10500000,11400000
2262,0,0,0,7400000,24900000,20,648,29500000,15000000
989,5,1,0,4400000,14900000,4,865,18400000,14400000
1759,1,1,1,3100000,6300000,20,867,10600000,8000000
2996,1,1,1,7100000,18000000,20,477,28600000,19800000
326,2,1,1,3900000,11300000,12,516,15000000,3100000
2608,1,1,0,7400000,29100000,8,597,23300000,16900000
1383,4,1,0,1700000,4900000,18,843,8000000,7000000
1724,1,1,1,200000,600000,2,511,1000000,600000
1086,0,0,1,7700000,18100000,18,705,30100000,11200000
3567,2,1,1,2500000,7200000,16,454,9200000,5200000
341,5,0,0,8600000,21000000,8,465,29400000,26600000
147,3,0,0,4000000,11100000,12,572,14900000,9800000
3448,4,1,0,2800000,8300000,14,352,10800000,7500000
1107,5,0,1,4800000,10300000,8,781,15400000,11600000
848,1,0,0,2600000,6600000,6,506,11700000,4200000
966,1,0,0,4400000,10700000,18,324,18100000,5500000
4071,0,0,1,7000000,14000000,4,702,29000000,12100000
2203,0,0,0,7600000,19700000,12,545,36800000,9500000
3273,3,0,1,4000000,8300000,8,531,21100000,11100000
661,4,1,1,1600000,4800000,20,641,5500000,5200000
1002,5,1,0,9600000,20700000,14,442,40000000,35600000
3452,5,1,1,2300000,5000000,10,431,11600000,4000000
3732,3,0,0,1000000,4000000,6,625,3300000,800000
3456,1,1,0,8000000,30900000,2,315,26800000,24700000
3945,4,1,1,7900000,27300000,10,560,39400000,37500000
1879,3,1,1,2700000,10600000,8,840,10900000,3500000
4144,3,0,0,6900000,22800000,16,582,27900000,19900000
1203,0,0,0,4100000,10700000,8,855,14300000,12200000
1990,4,0,0,6200000,12400000,20,547,25200000,25000000
24,0,1,0,4900000,9800000,16,324,13300000,12500000
4142,3,1,1,7600000,29300000,8,843,34000000,24500000
2991,3,1,0,2300000,8500000,12,557,7500000,5000000
3071,3,0,0,9400000,20300000,10,649,46100000,26300000
3395,2,1,1,600000,2300000,12,335,1600000,1300000
875,1,1,1,1700000,4500000,20,480,7300000,800000
4004,2,0,0,4500000,17200000,6,832,17600000,11200000
938,4,1,1,1400000,5100000,14,312,4600000,5000000
2687,1,1,0,9600000,28300000,6,536,33300000,28000000
2394,2,1,1,4700000,13700000,6,506,20200000,9200000
3715,2,1,1,8300000,17600000,2,355,35200000,1700000
4252,3,1,0,4100000,14100000,10,300,10600000,9700000
385,3,1,0,3200000,10800000,4,833,11300000,3600000
3384,0,1,0,1900000,6900000,4,749,6500000,5800000
3717,4,0,0,5600000,12000000,4,719,17900000,8500000
3244,3,1,1,7100000,25400000,10,725,24600000,25900000
2291,3,0,1,4100000,10600000,14,475,18400000,9700000
3757,3,0,0,2800000,8500000,20,431,10000000,7900000
936,1,0,0,4700000,11700000,6,308,18800000,12900000
3830,0,0,1,4300000,12800000,20,572,17100000,10800000
2360,5,1,0,2200000,8100000,4,409,7300000,300000
201,2,1,1,3800000,8900000,16,389,14400000,5800000
1332,0,0,0,1500000,3600000,14,747,4200000,1600000
2708,2,0,1,8200000,23600000,6,495,33300000,33600000
1934,2,0,1,5000000,15900000,16,699,25300000,14700000
935,3,1,0,1200000,4500000,6,819,5300000,2500000
2418,0,1,0,9000000,35100000,6,898,29800000,16700000
566,2,1,0,2800000,5900000,6,895,12400000,4900000
1854,5,1,0,900000,3100000,20,834,3400000,1900000
2872,1,1,0,8100000,25400000,6,477,27600000,17700000
4133,5,0,1,3000000,8800000,14,402,12800000,10900000
2467,2,1,0,7200000,16800000,6,796,24200000,12700000
1645,0,1,0,6200000,12900000,10,695,26400000,5600000
3460,2,1,0,7900000,20900000,2,723,23400000,3500000
2861,0,1,0,6300000,19600000,6,425,19200000,26300000
1792,0,1,1,800000,2400000,16,825,4200000,700000
1430,0,0,1,5300000,13700000,6,329,14000000,16400000
2826,4,0,0,5200000,12900000,16,819,24300000,7500000
3959,2,0,0,5200000,16200000,12,890,19700000,20100000
1013,1,0,1,5100000,15300000,4,628,20300000,10200000
1928,0,0,0,1500000,5600000,18,604,6200000,4400000
3319,1,1,0,4800000,14300000,4,489,21300000,20300000
126,4,1,1,400000,800000,10,859,1000000,1400000
3431,4,0,0,400000,1400000,18,827,1500000,-100000
2935,2,1,1,2300000,8100000,2,504,7700000,4900000
1347,5,0,1,7800000,22000000,20,528,29600000,14600000
355,5,1,0,7600000,24100000,18,721,30100000,33400000
2730,2,0,1,9900000,33400000,14,783,30500000,32700000
827,5,1,1,800000,2500000,4,780,2100000,1400000
1639,3,0,1,3200000,9900000,10,316,12400000,14600000
984,1,1,1,300000,1200000,4,355,1000000,1000000
4243,0,1,1,1600000,3400000,8,867,5600000,2600000
2188,0,0,1,4200000,13600000,4,834,15100000,12100000
3783,4,0,1,1900000,4800000,12,656,7100000,3100000
2443,4,1,1,6700000,24700000,6,498,27200000,13600000
362,1,1,1,9000000,32200000,16,468,39500000,20900000
2349,0,0,0,9200000,22500000,10,317,39200000,31600000
345,4,0,0,4200000,16800000,6,381,20700000,13400000
3043,5,1,1,7600000,25700000,4,607,34000000,26500000
3773,3,1,1,8100000,29300000,2,413,31900000,23200000
711,5,0,0,9200000,29200000,16,383,36100000,31000000
3787,3,0,1,8300000,22700000,2,650,23800000,19600000
4089,0,1,0,8200000,20900000,14,766,30500000,16700000
3048,4,0,1,2600000,6200000,14,421,12300000,4700000
10,4,0,1,2900000,11200000,2,547,12600000,12800000
3568,1,1,1,2900000,9900000,18,783,13600000,1400000
2116,2,0,0,4500000,9600000,16,404,19700000,7800000
1834,1,0,0,4700000,14000000,2,411,14300000,9700000
793,2,1,0,5900000,20800000,14,530,21900000,12900000
4219,4,0,1,5600000,16500000,20,692,25400000,22300000
2802,1,1,1,5100000,12900000,14,533,18300000,13400000
2674,1,1,1,2800000,6600000,18,801,10800000,8900000
94,2,0,0,1000000,2000000,10,366,4500000,1600000
129,3,0,0,400000,1200000,12,861,1300000,800000
2891,1,1,1,3600000,13700000,10,548,13000000,12300000
2371,5,1,0,4100000,12300000,6,582,17600000,17000000
3615,5,0,0,8100000,25300000,8,796,29300000,28500000
4197,3,1,1,8600000,23200000,12,894,33700000,36000000
4183,2,0,0,6600000,21500000,18,471,21900000,23500000
2263,0,1,1,8700000,18700000,10,346,38900000,3000000
1900,5,1,1,4300000,14100000,12,532,16600000,18300000
3235,4,0,0,5500000,11600000,12,474,25700000,4200000
3541,3,1,0,8800000,24900000,16,668,40500000,33900000
1932,0,0,1,3800000,8100000,20,831,9700000,8200000
3260,5,1,1,1400000,5100000,4,348,5300000,3000000
3965,3,0,1,8900000,19300000,12,767,32400000,14200000
2912,1,1,0,1700000,6600000,4,797,7400000,4700000
1865,1,1,0,4500000,12400000,6,504,15300000,15200000
1658,0,0,1,2000000,4900000,14,570,7900000,4100000
516,2,0,0,7300000,19100000,14,552,20800000,15400000
1857,1,0,0,2900000,11100000,20,478,11500000,7100000
2645,0,1,1,800000,3200000,8,467,3900000,1300000
2243,3,0,0,8200000,28300000,2,530,32300000,25500000
1277,3,1,1,9400000,21400000,10,323,40900000,20600000
2336,4,0,0,5500000,21700000,14,867,18300000,13700000
950,4,0,0,4700000,10800000,20,495,21500000,18100000
3430,2,1,0,3700000,9200000,10,819,13300000,10500000
1120,1,0,1,9800000,23300000,12,430,44400000,15800000
2597,4,1,0,2600000,7200000,16,612,7200000,2300000
2204,4,0,0,4500000,15300000,10,843,13000000,20100000
419,2,1,1,1700000,3500000,20,693,6500000,3600000
922,1,0,1,9200000,29200000,6,669,35100000,22800000
3248,0,0,0,5400000,18400000,8,625,17800000,15100000
477,1,0,0,8000000,31900000,12,504,28100000,25300000
2035,4,0,0,4500000,9900000,10,509,14900000,14200000
3218,4,1,1,7000000,24100000,10,677,27900000,24800000
1692,3,0,0,300000,700000,20,735,1300000,1100000
3329,4,0,0,1000000,2300000,16,543,3000000,300000
1471,3,1,0,6600000,21400000,10,467,25500000,21200000
2601,0,0,1,7000000,21700000,20,498,18600000,12100000
1202,0,1,0,6600000,20300000,6,549,32900000,11700000
2438,4,1,0,6400000,24900000,2,640,25000000,15700000
2626,4,0,1,2100000,7700000,8,493,5700000,4700000
1669,4,0,0,3200000,8400000,18,802,13800000,400000
4113,4,0,1,3800000,12500000,18,859,10900000,8500000
1970,5,1,1,7500000,15000000,14,661,34300000,17900000
2151,2,1,0,7000000,25700000,18,374,19400000,17100000
820,0,1,1,3300000,10400000,4,423,14800000,12100000
1997,0,0,0,9300000,20300000,14,759,37400000,38600000
4175,3,1,1,6900000,17900000,18,494,24100000,18900000
3054,2,1,1,9200000,33000000,14,874,37800000,13600000
1248,2,1,1,8200000,27200000,10,839,31500000,15600000
3970,4,1,0,4200000,9400000,4,726,21600000,18100000
2712,0,1,0,9500000,24800000,2,564,31600000,33400000
3952,3,1,0,1300000,3300000,8,795,6200000,2200000
2190,2,0,1,5600000,21000000,18,883,26900000,11400000
3881,0,0,1,5500000,17100000,8,353,22300000,600000
1046,2,1,1,2500000,6900000,12,325,10000000,7400000
1888,3,0,1,4200000,15400000,8,362,21100000,15200000
2469,3,1,0,2000000,4700000,14,673,7400000,4200000
2847,0,0,0,5200000,19000000,14,687,23800000,12400000
615,3,1,0,5200000,17300000,10,401,19100000,4000000
1318,3,0,0,6400000,24100000,12,571,20700000,30500000
1863,3,1,1,6000000,16000000,12,606,27100000,14200000
2343,5,0,1,1300000,2900000,12,669,5700000,2100000
2449,5,0,1,5200000,12700000,16,718,25300000,11800000
2136,2,0,0,7100000,21400000,12,699,27400000,24800000
3655,1,0,0,8700000,34000000,16,663,25900000,16100000
1772,3,1,1,8700000,29300000,4,312,34900000,11800000
4233,1,1,0,7100000,17000000,6,754,33800000,1600000
131,5,0,0,8800000,22600000,10,357,23100000,16500000
3182,4,1,0,5000000,11400000,6,336,18000000,5600000
77,0,0,0,9000000,33500000,8,801,46500000,20500000
2898,4,1,0,6000000,14900000,2,321,24500000,14600000
2052,2,0,0,9400000,23100000,4,488,39500000,23600000
724,1,1,0,4200000,16200000,14,391,16700000,7900000
1314,1,0,0,6200000,14300000,20,819,21000000,19200000
3525,5,1,0,2600000,8200000,4,849,11600000,9400000
1851,3,1,1,1400000,3800000,16,451,5600000,4400000
2317,2,0,1,2300000,5400000,8,364,9000000,5000000
3500,1,1,1,8300000,28400000,16,704,28300000,13100000
3678,3,1,0,1200000,3100000,10,438,4900000,3700000
1372,3,1,0,700000,2500000,14,819,3000000,2600000
1855,2,0,0,5600000,19500000,8,429,28300000,8300000
2965,1,1,1,8000000,20700000,6,570,34500000,12700000
1319,4,0,1,3800000,7800000,20,891,17600000,11600000
2560,4,1,0,6000000,15800000,18,593,19600000,11600000
4179,2,1,0,1900000,4600000,12,587,5900000,4300000
3622,2,0,1,3300000,11100000,20,823,14600000,6100000
3205,3,0,0,4700000,10900000,2,626,19800000,11500000
375,5,1,1,1300000,5000000,10,755,6700000,4300000
1908,0,1,0,1600000,4500000,18,463,5900000,2100000
333,5,1,0,1800000,7000000,18,466,7900000,4700000
3776,1,0,0,7800000,23900000,4,313,33900000,17900000
3592,2,1,1,1900000,4600000,16,631,7200000,5900000
2365,4,1,0,8900000,34900000,14,694,29700000,18200000
1604,5,1,1,1500000,5500000,4,414,4100000,2200000
1118,3,0,0,3200000,10100000,20,704,12900000,8200000
4151,3,1,0,1600000,3300000,8,609,6800000,4800000
1943,0,1,0,1800000,5700000,20,392,4900000,6200000
2958,5,0,0,9400000,21800000,6,850,31600000,25000000
3338,2,0,0,300000,900000,8,735,600000,1200000
4228,1,0,1,3200000,9300000,6,483,11400000,8600000
4048,2,1,0,7400000,22500000,16,834,21700000,19000000
2376,1,1,1,3500000,13500000,12,824,15700000,12300000
3739,0,0,1,7200000,21900000,4,446,32100000,28600000
1342,3,1,0,2400000,8100000,6,630,11400000,8000000
320,4,0,1,5900000,19600000,8,726,28100000,24200000
1619,1,0,0,7300000,24200000,20,324,27400000,16600000
3611,4,0,0,4800000,18600000,14,774,19200000,16600000
2060,1,0,1,4400000,12300000,6,583,23800000,10300000
2945,1,1,1,8500000,26200000,8,811,45200000,29200000
2219,3,0,1,7800000,19600000,4,767,28200000,28600000
1673,1,0,1,7600000,25400000,10,595,35900000,8300000
1942,4,0,0,8700000,19800000,14,715,40500000,26900000
260,4,1,0,2700000,8100000,4,325,13300000,5800000
3471,4,1,0,7600000,23900000,8,672,26900000,4100000
2039,5,1,0,3200000,7400000,12,583,14200000,14900000
689,1,1,1,3900000,11500000,2,464,17500000,15000000
901,5,0,0,3100000,9400000,10,414,10800000,5500000
2306,1,1,0,8600000,25900000,2,606,44900000,18600000
2026,4,0,1,9800000,34100000,14,740,32200000,23400000
2892,1,0,1,6800000,22900000,6,576,19400000,11600000
138,3,1,1,2900000,8500000,12,564,9300000,4100000
1917,0,0,1,9300000,25000000,14,362,43300000,31000000
1828,3,1,1,7200000,21600000,2,626,30600000,12200000
1573,2,1,1,2700000,9400000,14,701,11800000,3800000
319,4,1,1,2300000,7800000,8,540,7500000,4900000
653,5,0,0,2900000,6700000,14,796,13900000,7500000
2137,5,1,0,1800000,5400000,14,347,6600000,5100000
3852,5,1,0,9000000,23900000,12,658,38200000,10300000
558,1,0,1,5700000,12000000,4,415,24700000,16600000
2187,5,0,0,6600000,21400000,10,447,26600000,23800000
112,5,1,0,7100000,19700000,8,502,35100000,12900000
531,4,1,1,300000,1000000,20,655,1500000,100000
224,3,1,1,700000,1700000,8,733,2900000,2000000
723,5,1,1,600000,1500000,2,319,2700000,1200000
3584,3,0,1,9800000,28400000,12,487,41900000,24300000
2883,2,1,1,2100000,4600000,4,348,8800000,5400000
3816,4,1,0,1500000,4000000,18,706,6100000,2700000
1433,3,1,0,6500000,16500000,4,551,26100000,6100000
2373,4,0,0,9900000,28400000,10,763,41600000,36400000
3435,0,0,1,7600000,18100000,16,439,40400000,18700000
3543,3,1,0,3500000,13700000,4,439,17400000,8000000
1458,2,0,0,6900000,20900000,2,302,36100000,29400000
3097,1,0,1,7100000,19300000,16,738,27900000,7200000
4012,2,1,0,700000,2300000,8,663,3800000,1200000
2762,2,1,0,1900000,4500000,6,805,7100000,5300000
846,5,0,0,7000000,23000000,18,803,31900000,25000000
193,2,0,0,4800000,13200000,2,583,14700000,19500000
1464,5,0,1,4400000,17300000,20,840,15200000,8700000
2621,4,0,1,9000000,28900000,6,637,37800000,12500000
946,3,0,1,9600000,34200000,2,745,39700000,4500000
2021,1,1,0,5700000,19100000,12,649,20900000,19600000
2551,5,0,0,2700000,10600000,16,496,12100000,3700000
1629,3,1,0,4200000,11400000,10,654,21900000,9200000
2928,5,0,1,4100000,15500000,10,836,18800000,11600000
117,0,1,0,600000,1600000,6,647,2200000,2100000
645,4,1,0,4900000,11400000,8,470,19500000,19500000
1870,3,1,1,8300000,20900000,4,615,28600000,4600000
3,3,0,0,8200000,30700000,8,467,31200000,21500000
74,2,1,0,2600000,8400000,6,494,7600000,10300000
1755,0,0,0,3700000,12300000,16,831,13600000,10200000
467,0,1,1,300000,1100000,2,482,1500000,300000
5,0,0,1,4800000,13500000,10,319,18800000,15100000
1246,1,0,1,7600000,29300000,14,690,39100000,17900000
919,0,1,1,8800000,25600000,10,715,43500000,27800000
2595,1,0,1,8000000,30600000,14,302,30700000,25800000
228,1,1,1,8700000,27000000,10,717,26600000,34100000
1063,0,0,1,800000,1700000,4,752,3600000,3400000
2590,0,1,1,3700000,11300000,6,538,15800000,6600000
242,5,0,0,5700000,12900000,18,807,24100000,5000000
2946,5,0,1,3800000,12000000,2,649,14500000,11500000
3363,4,1,0,3900000,10800000,20,433,16800000,6300000
1160,4,1,1,7000000,23500000,18,336,27500000,24500000
3553,5,0,0,1800000,6000000,4,548,9100000,3800000
3729,2,1,0,8800000,22400000,14,692,29500000,26800000
3296,4,0,0,3100000,6300000,4,370,11600000,12700000
2890,3,1,1,8600000,32000000,4,497,23500000,14700000
2563,0,0,1,7100000,19300000,6,783,26800000,8700000
2671,0,1,1,3800000,14900000,6,899,15200000,8400000
1526,0,0,1,400000,1200000,14,889,900000,1300000
1605,3,1,1,8800000,26200000,20,865,40200000,29100000
4120,3,0,0,9100000,19900000,2,711,37300000,20100000
2324,0,1,1,3200000,11600000,4,393,11100000,5000000
2709,5,1,1,6700000,23600000,14,854,26900000,6300000
3432,0,1,0,4800000,15700000,10,398,23500000,12300000
4027,1,1,0,9100000,24000000,20,353,37000000,34300000
1989,0,1,1,4900000,16500000,4,600,18500000,13300000
3466,1,0,1,800000,2800000,10,798,2900000,2600000
2362,3,0,1,6100000,21600000,16,428,22300000,9000000
1975,4,1,0,4700000,10300000,12,710,23500000,15200000
1761,2,1,1,9800000,32700000,2,304,33100000,23700000
1305,0,1,0,4600000,12600000,16,574,18700000,9600000
2739,5,0,0,4900000,13000000,10,865,21200000,17000000
1541,4,0,1,900000,2900000,6,560,4000000,2400000
3866,0,0,0,4300000,9900000,4,696,19100000,14500000
2472,1,0,0,4900000,18100000,8,382,17900000,14000000
2642,3,1,0,1900000,7400000,18,592,7800000,5300000
2795,0,1,1,7300000,28100000,10,673,25200000,14900000
622,4,0,1,5300000,19200000,4,655,21700000,21100000
3412,1,1,1,4700000,15000000,20,835,13900000,4600000
1493,0,0,0,4100000,9200000,4,671,15300000,9700000
110,0,1,0,300000,1100000,8,778,1000000,1000000
2275,3,1,1,8500000,24900000,18,749,41800000,10800000
3810,4,0,0,5100000,18800000,10,694,17600000,11700000
1169,1,0,0,1400000,3100000,20,384,6000000,1400000
3641,3,0,1,7200000,16500000,18,515,27900000,14100000
232,0,1,1,2700000,6800000,20,796,8900000,4900000
66,3,1,0,8300000,29100000,10,715,36000000,18000000
4020,4,1,1,1300000,3400000,2,763,6500000,4000000
2072,0,0,0,300000,500000,2,885,900000,600000
2192,1,0,1,7700000,16900000,6,621,37600000,30500000
536,2,1,0,3700000,14100000,6,633,14700000,1000000
2859,3,0,0,2100000,5400000,8,771,7200000,8900000
125,3,0,0,200000,600000,16,821,600000,500000
2133,0,0,0,7100000,20700000,10,784,36500000,20900000
1254,5,1,1,9800000,35700000,10,726,43200000,28300000
3676,2,1,1,7900000,16100000,18,318,39200000,20200000
1976,0,0,1,900000,3500000,6,331,4600000,3800000
3637,0,0,0,5700000,17200000,8,386,17300000,11300000
3428,1,0,1,1600000,5300000,4,713,6200000,2800000
2075,4,1,0,1700000,5600000,8,395,5900000,3500000
484,3,0,1,5400000,14400000,8,677,23900000,18900000
1654,5,1,1,7700000,25800000,18,578,37800000,12700000
3974,0,0,1,500000,1300000,4,825,2000000,600000
3086,4,0,0,2500000,9900000,16,356,8400000,8100000
3344,1,0,1,2100000,6300000,16,899,6600000,4600000
3693,5,0,1,5400000,21400000,12,399,19200000,13700000
3379,1,1,1,2700000,5400000,6,413,8700000,6300000
3554,0,1,0,7300000,28200000,16,486,24100000,24100000
1774,3,0,1,1800000,5100000,8,790,5700000,100000
2410,1,0,0,4700000,16800000,12,647,14000000,18700000
3999,1,1,0,6900000,22700000,16,394,36100000,8100000
918,3,0,0,6300000,18300000,18,543,21200000,11200000
1646,0,1,0,5900000,20300000,4,806,21200000,4000000
1026,2,1,1,1900000,7000000,14,818,6600000,8300000
1030,3,0,1,7900000,26600000,12,409,31200000,18500000
882,4,0,0,500000,1300000,8,471,2200000,800000
1335,4,1,0,7600000,28100000,12,324,31000000,21000000
2746,4,1,0,2600000,8800000,10,682,11900000,9200000
3388,3,1,0,6000000,18700000,10,387,30000000,12800000
2713,5,1,1,4000000,8200000,2,571,13900000,11200000
364,2,1,0,8700000,28000000,12,543,29600000,22900000
2125,4,0,1,4900000,10200000,18,370,20300000,13100000
27,4,1,1,2400000,5600000,4,662,7900000,8700000
473,5,0,1,8200000,23500000,12,402,30100000,16600000
525,0,0,1,6900000,17000000,20,599,30900000,27500000
725,4,1,0,5000000,18700000,10,755,15600000,4200000
55,5,1,0,6700000,24500000,12,818,22500000,6800000
638,1,0,1,5200000,19500000,12,778,25700000,9500000
302,4,0,1,2000000,6700000,12,633,6800000,900000
2766,5,0,1,6300000,13200000,16,321,22300000,10700000
3873,1,1,0,6400000,21500000,6,489,26500000,6200000
1276,5,0,1,3000000,11900000,14,459,15900000,10800000
3912,1,0,0,7100000,14300000,12,720,35700000,5100000
624,5,0,1,700000,2100000,14,863,3300000,1300000
